timestamps,TP9,AF7,AF8,TP10,Right AUX
1676160248.165,22.949,-10.742,-33.203,18.066,0.000
1676160248.169,-11.719,-11.230,-28.809,-19.043,0.000
1676160248.173,-29.785,-15.625,-35.156,-40.527,0.000
1676160248.177,-7.324,-17.578,-39.062,-10.742,0.000
1676160248.181,20.020,-12.207,-28.809,25.879,0.000
1676160248.185,6.348,-10.254,-33.203,1.953,0.000
1676160248.189,-23.926,-17.578,-41.016,-37.598,0.000
1676160248.192,-16.113,-24.414,-34.668,-10.742,0.000
1676160248.196,17.578,-12.695,-33.691,36.621,0.000
1676160248.200,8.301,-7.324,-41.504,9.277,0.000
1676160248.204,-26.367,-12.207,-36.133,-42.969,0.000
1676160248.208,-15.137,-8.301,-27.344,-13.184,0.000
1676160248.212,12.207,-12.207,-31.250,33.691,0.000
1676160248.216,8.301,-20.020,-35.156,21.484,0.000
1676160248.220,-16.602,-23.926,-35.645,-25.391,0.000
1676160248.224,-15.137,-21.484,-26.855,-17.578,0.000
1676160248.228,1.953,-21.484,-26.855,21.484,0.000
1676160248.231,10.254,-29.785,-32.715,26.367,0.000
1676160248.235,-9.277,-30.762,-27.832,-15.137,0.000
1676160248.239,-34.180,-22.461,-27.832,-41.016,0.000
1676160248.243,-11.230,-17.090,-27.344,-0.488,0.000
1676160248.247,0.977,-19.531,-31.250,9.277,0.000
1676160248.251,-15.625,-18.555,-34.668,-22.461,0.000
1676160248.255,-31.738,-10.742,-31.738,-41.504,0.000
1676160248.259,-20.996,-9.277,-36.621,-30.273,0.000
1676160248.263,6.836,-7.812,-42.969,3.906,0.000
1676160248.267,8.301,-5.859,-40.039,-3.418,0.000
1676160248.271,-25.391,-8.301,-36.621,-42.969,0.000
1676160248.274,-27.832,-5.859,-37.109,-38.574,0.000
1676160248.278,5.859,-6.836,-41.016,0.488,0.000
1676160248.282,16.602,-7.812,-41.016,-0.977,0.000
1676160248.286,-5.859,-5.371,-36.621,-32.715,0.000
1676160248.290,-25.391,-7.812,-39.062,-44.434,0.000
1676160248.294,-4.395,-11.230,-43.457,-24.902,0.000
1676160248.298,11.719,-9.277,-41.016,-6.348,0.000
1676160248.302,-10.742,-4.395,-37.109,-26.367,0.000
1676160248.306,-22.949,-5.859,-32.715,-40.527,0.000
1676160248.310,-4.883,-6.348,-39.551,-3.906,0.000
1676160248.314,13.672,-11.230,-44.434,11.719,0.000
1676160248.317,13.184,-10.254,-33.203,-6.836,0.000
1676160248.321,-11.230,-3.418,-26.367,-24.414,0.000
1676160248.325,-8.789,-8.301,-19.043,-5.859,0.000
1676160248.329,21.973,-11.230,-14.648,32.227,0.000
1676160248.333,12.695,-10.254,-21.973,18.066,0.000
1676160248.337,-15.137,-8.301,-22.949,-23.926,0.000
1676160248.341,-15.137,-13.672,-19.043,-24.902,0.000
1676160248.345,8.789,-17.578,-20.508,24.902,0.000
1676160248.349,17.090,-8.301,-22.949,41.504,0.000
1676160248.353,-9.766,-0.977,-17.090,-12.695,0.000
1676160248.356,-22.949,-4.395,-10.254,-27.832,0.000
1676160248.360,-3.418,-4.883,-20.996,5.371,0.000
1676160248.364,7.324,-5.859,-30.762,20.020,0.000
1676160248.368,-12.207,-15.625,-34.180,-6.348,0.000
1676160248.372,-19.043,-14.160,-32.227,-26.367,0.000
1676160248.376,-0.488,-9.277,-24.902,6.836,0.000
1676160248.380,7.812,-8.301,-20.020,40.039,0.000
1676160248.384,1.465,-4.883,-18.555,7.324,0.000
1676160248.388,-13.672,-8.789,-16.602,-36.133,0.000
1676160248.392,-4.883,-17.090,-20.996,-7.812,0.000
1676160248.396,19.531,-13.184,-24.414,33.203,0.000
1676160248.399,17.578,-15.625,-30.762,12.207,0.000
1676160248.403,-6.836,-12.207,-35.156,-31.738,0.000
1676160248.407,-11.230,-6.348,-35.645,-27.832,0.000
1676160248.411,17.090,-9.766,-32.227,20.508,0.000
1676160248.415,31.250,-7.812,-28.809,17.578,0.000
1676160248.419,7.324,-1.953,-23.926,-23.926,0.000
1676160248.423,-10.254,-5.371,-22.461,-19.043,0.000
1676160248.427,0.000,-11.230,-36.621,5.859,0.000
1676160248.431,14.648,-7.812,-40.527,17.578,0.000
1676160248.435,0.000,-5.371,-33.203,1.465,0.000
1676160248.438,-22.461,-8.301,-30.762,-31.738,0.000
1676160248.442,-8.789,-13.184,-36.133,-16.113,0.000
1676160248.446,15.625,-16.602,-28.320,14.160,0.000
1676160248.450,2.441,-22.949,-23.438,-7.812,0.000
1676160248.454,-27.344,-18.555,-30.762,-41.992,0.000
1676160248.458,-21.973,-9.766,-31.250,-26.855,0.000
1676160248.462,-2.441,-11.719,-31.738,3.906,0.000
1676160248.466,5.859,-12.207,-34.180,0.488,0.000
1676160248.470,-19.531,-14.648,-34.668,-45.898,0.000
1676160248.474,-30.762,-15.625,-30.273,-46.875,0.000
1676160248.478,-0.488,-4.883,-30.273,-9.766,0.000
1676160248.481,15.625,-2.930,-25.391,7.812,0.000
1676160248.485,-9.766,-14.648,-25.879,-26.367,0.000
1676160248.489,-33.203,-14.648,-32.227,-54.199,0.000
1676160248.493,-10.742,-16.602,-29.785,-20.020,0.000
1676160248.497,6.348,-24.902,-27.832,-3.906,0.000
1676160248.501,-15.625,-22.949,-26.367,-38.086,0.000
1676160248.505,-41.016,-18.555,-28.320,-62.988,0.000
1676160248.509,-30.273,-16.113,-33.691,-33.691,0.000
1676160248.513,4.883,-16.113,-31.738,3.418,0.000
1676160248.517,-1.953,-18.066,-37.598,-16.113,0.000
1676160248.521,-31.250,-19.531,-40.527,-50.781,0.000
1676160248.524,-26.367,-20.508,-36.133,-34.668,0.000
1676160248.528,-1.465,-23.438,-36.133,2.930,0.000
1676160248.532,0.000,-23.438,-35.645,-7.812,0.000
1676160248.536,-27.832,-20.996,-24.902,-50.781,0.000
1676160248.540,-32.715,-17.578,-25.879,-57.129,0.000
1676160248.544,-10.254,-19.043,-42.969,-16.113,0.000
1676160248.548,-2.930,-21.484,-32.227,-4.395,0.000
1676160248.552,-26.367,-23.926,-23.926,-48.340,0.000
1676160248.556,-39.551,-22.949,-28.320,-56.641,0.000
1676160248.560,-13.184,-20.508,-22.461,-9.766,0.000
1676160248.563,1.465,-21.484,-17.578,8.789,0.000
1676160248.567,-13.672,-24.414,-20.508,-14.160,0.000
1676160248.571,-25.879,-24.902,-24.414,-32.227,0.000
1676160248.575,-15.625,-19.531,-26.367,-16.113,0.000
1676160248.579,3.906,-17.578,-27.832,10.254,0.000
1676160248.583,0.488,-20.020,-27.344,1.953,0.000
1676160248.587,-29.785,-25.391,-29.785,-38.086,0.000
1676160248.591,-35.156,-26.367,-27.832,-41.016,0.000
1676160248.595,-1.953,-19.043,-22.461,4.395,0.000
1676160248.599,11.719,-18.066,-23.438,21.973,0.000
1676160248.603,-14.648,-19.531,-27.344,-18.555,0.000
1676160248.606,-32.227,-23.926,-28.809,-40.039,0.000
1676160248.610,-11.719,-21.973,-21.484,-3.906,0.000
1676160248.614,11.719,-12.695,-17.090,23.438,0.000
1676160248.618,11.230,-10.742,-22.949,10.742,0.000
1676160248.622,-26.855,-15.625,-24.414,-25.879,0.000
1676160248.626,-18.555,-22.949,-31.738,-12.207,0.000
1676160248.630,12.207,-25.391,-31.250,18.066,0.000
1676160248.634,-4.883,-23.926,-21.484,7.324,0.000
1676160248.638,-36.133,-24.902,-20.996,-31.250,0.000
1676160248.642,-29.785,-22.461,-20.508,-25.879,0.000
1676160248.646,1.465,-18.066,-24.414,17.090,0.000
1676160248.649,0.488,-20.508,-23.926,14.648,0.000
1676160248.653,-26.855,-24.902,-19.043,-25.391,0.000
1676160248.657,-25.879,-21.484,-25.879,-30.273,0.000
1676160248.661,11.719,-20.508,-37.598,13.672,0.000
1676160248.665,20.996,-22.461,-40.527,13.672,0.000
1676160248.669,-8.301,-19.531,-36.621,-33.203,0.000
1676160248.673,-18.066,-16.602,-35.156,-33.691,0.000
1676160248.677,12.207,-8.301,-31.250,11.230,0.000
1676160248.681,22.949,-11.230,-31.738,27.832,0.000
1676160248.685,-5.859,-19.043,-35.645,-11.230,0.000
1676160248.688,-22.949,-14.160,-29.785,-25.391,0.000
1676160248.692,-2.930,-10.742,-21.484,11.230,0.000
1676160248.696,15.625,-14.648,-30.762,28.320,0.000
1676160248.700,11.719,-10.742,-33.203,22.461,0.000
1676160248.704,-12.207,-11.230,-32.715,-11.719,0.000
1676160248.708,-14.648,-14.160,-36.621,-2.930,0.000
1676160248.712,8.301,-9.766,-38.574,25.879,0.000
1676160248.716,11.230,-5.859,-37.109,12.695,0.000
1676160248.720,-11.230,-5.859,-33.691,-25.879,0.000
1676160248.724,-21.973,-10.742,-31.250,-30.762,0.000
1676160248.728,6.836,-10.254,-30.273,6.836,0.000
1676160248.731,31.250,-10.254,-33.691,25.879,0.000
1676160248.735,14.648,-8.301,-34.668,2.930,0.000
1676160248.739,-10.254,-2.441,-37.598,-25.391,0.000
1676160248.743,7.324,-0.488,-35.156,-0.488,0.000
1676160248.747,35.156,0.977,-22.949,32.715,0.000
1676160248.751,15.137,1.465,-21.484,16.602,0.000
1676160248.755,-23.438,-5.859,-30.762,-17.578,0.000
1676160248.759,-8.301,-4.395,-33.691,-11.719,0.000
1676160248.763,23.438,6.836,-33.691,22.461,0.000
1676160248.767,20.996,9.766,-31.738,23.438,0.000
1676160248.771,-13.184,4.395,-30.762,-20.508,0.000
1676160248.774,-20.508,8.789,-34.180,-25.879,0.000
1676160248.778,11.719,9.766,-32.715,15.137,0.000
1676160248.782,13.184,-1.953,-32.227,18.555,0.000
1676160248.786,-21.973,-11.719,-35.156,-27.832,0.000
1676160248.790,-37.598,-13.672,-36.621,-39.062,0.000
1676160248.794,-15.137,-16.602,-34.180,5.859,0.000
1676160248.798,8.301,-16.602,-29.297,30.762,0.000
1676160248.802,-10.742,-12.695,-26.367,-14.160,0.000
1676160248.806,-28.809,-10.742,-23.438,-40.039,0.000
1676160248.810,-3.418,-11.719,-24.414,-7.324,0.000
1676160248.813,8.301,-16.602,-31.738,8.789,0.000
1676160248.817,-11.719,-9.766,-31.738,-17.578,0.000
1676160248.821,-31.738,-3.418,-28.320,-44.922,0.000
1676160248.825,-21.484,-11.230,-30.762,-27.344,0.000
1676160248.829,2.930,-13.184,-32.227,6.348,0.000
1676160248.833,-2.930,-10.254,-27.344,-1.953,0.000
1676160248.837,-29.297,-11.719,-31.250,-46.875,0.000
1676160248.841,-22.949,-15.625,-31.738,-27.344,0.000
1676160248.845,4.883,-18.555,-36.621,24.902,0.000
1676160248.849,10.742,-19.043,-40.039,21.973,0.000
1676160248.853,-9.766,-16.602,-29.297,-11.230,0.000
1676160248.856,-13.672,-5.371,-18.555,-17.090,0.000
1676160248.860,8.789,-0.977,-17.578,16.113,0.000
1676160248.864,22.461,-8.789,-26.855,23.926,0.000
1676160248.868,3.906,-16.602,-33.203,-11.230,0.000
1676160248.872,-23.926,-22.949,-33.203,-39.062,0.000
1676160248.876,-11.230,-20.020,-30.762,-14.160,0.000
1676160248.880,12.207,-11.230,-37.598,17.578,0.000
1676160248.884,9.277,-5.859,-34.180,-6.348,0.000
1676160248.888,-12.695,-9.766,-27.832,-41.504,0.000
1676160248.892,-18.066,-15.625,-28.320,-21.973,0.000
1676160248.896,7.324,-13.184,-31.250,12.695,0.000
1676160248.899,18.555,-17.578,-32.227,10.254,0.000
1676160248.903,-1.953,-23.438,-33.203,-17.578,0.000
1676160248.907,-11.719,-23.438,-30.762,-21.484,0.000
1676160248.911,18.066,-17.578,-26.855,17.090,0.000
1676160248.915,35.156,-13.672,-28.809,25.879,0.000
1676160248.919,12.207,-7.812,-24.414,-10.254,0.000
1676160248.923,-4.883,-3.418,-25.391,-28.809,0.000
1676160248.927,15.625,-9.766,-22.949,1.953,0.000
1676160248.931,35.645,-11.719,-20.020,28.320,0.000
1676160248.935,17.578,-8.789,-20.508,12.207,0.000
1676160248.938,-6.348,-13.672,-20.996,-22.949,0.000
1676160248.942,9.277,-8.301,-22.461,-0.977,0.000
1676160248.946,42.480,-3.906,-15.137,50.781,0.000
1676160248.950,27.344,-13.672,-21.484,28.320,0.000
1676160248.954,-2.441,-11.230,-26.367,-12.695,0.000
1676160248.958,9.277,-2.930,-19.531,2.441,0.000
1676160248.962,25.391,-9.277,-22.461,36.621,0.000
1676160248.966,25.391,-10.742,-28.809,31.738,0.000
1676160248.970,0.488,-13.184,-28.320,-11.719,0.000
1676160248.974,-7.812,-12.207,-24.414,-18.555,0.000
1676160248.978,12.207,-13.672,-25.391,16.602,0.000
1676160248.981,23.926,-12.207,-24.902,26.367,0.000
1676160248.985,5.859,-7.324,-24.902,-4.395,0.000
1676160248.989,-17.090,-11.719,-31.738,-21.484,0.000
1676160248.993,-2.930,-16.602,-35.645,5.371,0.000
1676160248.997,11.230,-20.996,-34.668,12.207,0.000
1676160249.001,-5.859,-16.113,-33.691,-8.789,0.000
1676160249.005,-34.668,-16.602,-40.039,-40.527,0.000
1676160249.009,-30.273,-18.066,-34.668,-23.438,0.000
1676160249.013,-5.371,-13.672,-31.738,9.277,0.000
1676160249.017,-2.441,-8.789,-26.367,-4.883,0.000
1676160249.021,-26.855,-9.277,-19.531,-34.668,0.000
1676160249.024,-24.414,-9.766,-27.832,-18.066,0.000
1676160249.028,12.695,-12.207,-35.645,26.367,0.000
1676160249.032,15.625,-13.184,-31.738,20.020,0.000
1676160249.036,-2.930,-14.160,-29.785,-13.184,0.000
1676160249.040,-8.301,-17.090,-34.180,-24.414,0.000
1676160249.044,0.977,-13.184,-40.039,-5.859,0.000
1676160249.048,20.996,-8.789,-36.621,10.742,0.000
1676160249.052,2.930,-9.766,-32.227,-19.043,0.000
1676160249.056,-29.297,-16.602,-31.738,-50.293,0.000
1676160249.060,-12.695,-20.508,-40.527,-31.250,0.000
1676160249.063,14.648,-12.207,-30.273,9.277,0.000
1676160249.067,5.371,-13.184,-13.672,1.465,0.000
1676160249.071,-26.367,-18.555,-22.949,-37.109,0.000
1676160249.075,-20.996,-16.113,-31.738,-22.949,0.000
1676160249.079,6.836,-13.672,-28.320,12.695,0.000
1676160249.083,9.766,-5.371,-21.973,13.672,0.000
1676160249.087,-24.414,-12.695,-25.391,-28.809,0.000
1676160249.091,-33.203,-20.996,-24.414,-33.691,0.000
1676160249.095,-2.930,-10.254,-21.973,6.348,0.000
1676160249.099,10.742,-4.883,-19.531,9.277,0.000
1676160249.103,-15.625,-14.648,-24.414,-32.227,0.000
1676160249.106,-40.039,-21.973,-20.020,-49.805,0.000
1676160249.110,-9.766,-19.531,-23.438,-12.695,0.000
1676160249.114,11.719,-16.113,-36.133,1.465,0.000
1676160249.118,-10.254,-20.020,-34.668,-24.902,0.000
1676160249.122,-30.762,-24.902,-28.320,-45.410,0.000
1676160249.126,-19.043,-23.926,-25.391,-20.020,0.000
1676160249.130,-0.488,-18.066,-33.691,7.812,0.000
1676160249.134,-20.508,-21.484,-39.551,-26.855,0.000
1676160249.138,-52.246,-18.555,-38.086,-68.359,0.000
1676160249.142,-32.715,-13.184,-43.457,-36.621,0.000
1676160249.145,-1.465,-15.137,-40.527,-1.465,0.000
1676160249.149,-0.488,-7.324,-28.320,-15.137,0.000
1676160249.153,-30.762,-3.418,-32.715,-46.875,0.000
1676160249.157,-41.504,-13.184,-36.621,-51.270,0.000
1676160249.161,-13.672,-12.207,-36.621,-18.066,0.000
1676160249.165,-4.395,-11.719,-38.086,-8.301,0.000
1676160249.169,-25.391,-15.625,-37.109,-37.598,0.000
1676160249.173,-40.527,-21.484,-41.992,-43.457,0.000
1676160249.177,-26.855,-28.320,-44.434,-28.809,0.000
1676160249.181,-6.348,-21.973,-34.668,-10.254,0.000
1676160249.185,-23.438,-10.254,-28.320,-23.438,0.000
1676160249.188,-47.852,-5.859,-26.367,-61.035,0.000
1676160249.192,-29.785,-14.160,-32.227,-44.434,0.000
1676160249.196,-2.441,-12.695,-33.691,0.000,0.000
1676160249.200,-6.836,-11.230,-27.832,-13.184,0.000
1676160249.204,-31.250,-14.160,-29.785,-50.293,0.000
1676160249.208,-32.227,-16.602,-31.738,-36.621,0.000
1676160249.212,-7.812,-20.020,-28.809,-1.465,0.000
1676160249.216,5.371,-21.484,-25.879,-2.930,0.000
1676160249.220,-23.926,-28.809,-27.832,-39.062,0.000
1676160249.224,-43.945,-30.273,-33.691,-48.828,0.000
1676160249.228,-11.719,-19.531,-32.715,-1.465,0.000
1676160249.231,9.766,-12.207,-24.414,14.648,0.000
1676160249.235,-12.207,-12.207,-19.043,-30.273,0.000
1676160249.239,-31.250,-12.695,-24.902,-47.363,0.000
1676160249.243,-14.648,-17.090,-28.320,-19.043,0.000
1676160249.247,4.883,-11.230,-18.555,3.418,0.000
1676160249.251,-14.648,-5.859,-25.879,-15.625,0.000
1676160249.255,-37.598,-16.113,-36.133,-37.109,0.000
1676160249.259,-31.250,-26.367,-32.227,-16.602,0.000
1676160249.263,2.930,-18.066,-30.762,10.742,0.000
1676160249.267,1.953,-9.277,-27.344,4.395,0.000
1676160249.270,-30.762,-15.625,-31.250,-36.133,0.000
1676160249.274,-28.809,-15.625,-34.668,-29.297,0.000
1676160249.278,-1.953,-13.184,-34.180,19.043,0.000
1676160249.282,-0.488,-13.672,-38.574,9.277,0.000
1676160249.286,-27.344,-9.766,-33.203,-26.367,0.000
1676160249.290,-37.109,-9.277,-31.738,-31.738,0.000
1676160249.294,-15.625,-17.578,-39.062,-9.766,0.000
1676160249.298,-6.836,-20.996,-42.480,0.488,0.000
1676160249.302,-22.461,-17.578,-37.109,-31.250,0.000
1676160249.306,-35.645,-14.648,-31.738,-49.316,0.000
1676160249.310,-12.695,-14.648,-37.598,-9.766,0.000
1676160249.313,11.230,-17.090,-44.922,20.996,0.000
1676160249.317,-0.488,-16.602,-38.086,-9.277,0.000
1676160249.321,-16.602,-15.137,-32.715,-31.250,0.000
1676160249.325,-13.672,-17.090,-40.527,-16.113,0.000
1676160249.329,6.836,-15.625,-38.574,2.930,0.000
1676160249.333,9.277,-17.578,-25.391,7.812,0.000
1676160249.337,-14.648,-14.648,-19.043,-23.926,0.000
1676160249.341,-19.531,-14.648,-26.855,-36.133,0.000
1676160249.345,7.324,-18.555,-34.180,3.418,0.000
1676160249.349,15.625,-18.555,-32.715,11.719,0.000
1676160249.353,-12.207,-18.555,-33.691,-35.156,0.000
1676160249.356,-18.555,-16.113,-30.762,-46.387,0.000
1676160249.360,10.742,-8.301,-31.738,-7.812,0.000
1676160249.364,16.113,-11.230,-34.180,23.438,0.000
1676160249.368,3.418,-20.508,-22.949,17.578,0.000
1676160249.372,-18.066,-20.508,-32.227,-24.902,0.000
1676160249.376,-12.207,-18.555,-47.852,-15.137,0.000
1676160249.380,17.578,-11.719,-38.574,25.879,0.000
1676160249.384,13.672,-6.836,-28.809,8.301,0.000
1676160249.388,-16.113,-15.625,-32.227,-36.621,0.000
1676160249.392,-9.766,-15.625,-29.785,-17.090,0.000
1676160249.395,16.602,-13.184,-22.949,27.832,0.000
1676160249.399,9.766,-18.066,-24.902,9.766,0.000
1676160249.403,-14.648,-19.531,-30.762,-27.832,0.000
1676160249.407,-16.602,-24.902,-33.691,-22.461,0.000
1676160249.411,1.465,-25.391,-30.762,20.508,0.000
1676160249.415,8.789,-18.555,-34.180,24.902,0.000
1676160249.419,-7.324,-16.113,-42.480,-24.414,0.000
1676160249.423,-23.438,-17.090,-40.039,-39.551,0.000
1676160249.427,-5.371,-18.066,-30.273,-0.977,0.000
1676160249.431,18.555,-11.719,-27.832,22.461,0.000
1676160249.435,-2.441,-8.301,-34.668,-7.324,0.000
1676160249.438,-23.438,-12.695,-36.621,-28.809,0.000
1676160249.442,-8.301,-14.648,-37.109,-2.441,0.000
1676160249.446,11.230,-9.766,-39.551,23.926,0.000
1676160249.450,7.812,-12.695,-36.621,7.812,0.000
1676160249.454,-20.508,-20.508,-39.062,-27.832,0.000
1676160249.458,-20.020,-25.391,-46.387,-17.090,0.000
1676160249.462,9.766,-20.508,-41.992,11.719,0.000
1676160249.466,16.113,-12.207,-36.133,8.301,0.000
1676160249.470,-11.230,-17.578,-36.133,-20.020,0.000
1676160249.474,-20.020,-18.066,-39.062,-23.926,0.000
1676160249.478,5.859,-11.230,-31.738,11.230,0.000
1676160249.481,22.461,-15.137,-26.855,31.250,0.000
1676160249.485,0.488,-24.902,-30.273,-3.418,0.000
1676160249.489,-11.719,-16.113,-26.367,-25.879,0.000
1676160249.493,8.301,-11.719,-32.715,7.812,0.000
1676160249.497,20.508,-16.113,-36.133,23.926,0.000
1676160249.501,10.742,-14.160,-33.203,-6.348,0.000
1676160249.505,-30.273,-19.531,-43.945,-36.133,0.000
1676160249.509,-20.020,-23.926,-46.875,-14.160,0.000
1676160249.513,28.809,-18.555,-32.715,22.949,0.000
1676160249.517,20.996,-11.719,-31.738,7.812,0.000
1676160249.520,-17.090,-13.184,-41.992,-34.668,0.000
1676160249.524,-24.902,-17.090,-38.086,-37.109,0.000
1676160249.528,0.000,-14.648,-32.227,0.977,0.000
1676160249.532,4.395,-18.066,-37.598,0.000,0.000
1676160249.536,-24.414,-20.996,-38.574,-45.898,0.000
1676160249.540,-38.574,-17.090,-32.227,-51.758,0.000
1676160249.544,-16.113,-19.043,-28.809,-9.766,0.000
1676160249.548,9.766,-16.113,-26.367,18.066,0.000
1676160249.552,-16.113,-12.695,-34.180,-27.832,0.000
1676160249.556,-38.086,-15.625,-39.551,-67.383,0.000
1676160249.560,-13.672,-13.184,-33.691,-33.691,0.000
1676160249.563,9.766,-9.277,-25.879,4.395,0.000
1676160249.567,-2.441,-9.277,-23.438,-11.719,0.000
1676160249.571,-34.668,-7.812,-33.691,-48.340,0.000
1676160249.575,-30.273,-7.812,-28.809,-31.250,0.000
1676160249.579,-7.812,-15.625,-25.391,2.930,0.000
1676160249.583,-5.371,-20.020,-30.762,-9.277,0.000
1676160249.587,-33.203,-24.902,-33.691,-49.316,0.000
1676160249.591,-39.551,-22.949,-33.203,-38.574,0.000
1676160249.595,-20.508,-20.508,-44.922,-1.953,0.000
1676160249.599,-7.812,-15.625,-44.434,-6.348,0.000
1676160249.602,-24.902,-9.766,-35.156,-32.715,0.000
1676160249.606,-26.855,-15.625,-37.109,-36.133,0.000
1676160249.610,-3.418,-20.020,-40.527,-9.766,0.000
1676160249.614,2.930,-20.508,-36.621,-1.465,0.000
1676160249.618,-15.625,-16.602,-35.645,-36.133,0.000
1676160249.622,-35.645,-17.090,-43.457,-54.688,0.000
1676160249.626,-22.461,-12.695,-42.480,-18.066,0.000
1676160249.630,2.930,-9.766,-37.109,18.066,0.000
1676160249.634,-11.230,-14.160,-44.922,-9.277,0.000
1676160249.638,-35.156,-15.625,-44.922,-43.457,0.000
1676160249.642,-32.227,-16.602,-42.969,-29.785,0.000
1676160249.645,-7.324,-17.578,-45.898,-3.418,0.000
1676160249.649,6.348,-16.602,-39.551,-2.930,0.000
1676160249.653,-19.531,-16.602,-37.109,-20.020,0.000
1676160249.657,-37.109,-19.043,-40.527,-35.156,0.000
1676160249.661,-6.348,-14.648,-35.645,-3.906,0.000
1676160249.665,11.719,-10.742,-33.203,11.719,0.000
1676160249.669,-22.461,-14.648,-37.598,-38.086,0.000
1676160249.673,-41.016,-13.672,-38.574,-56.152,0.000
1676160249.677,-18.066,-20.508,-34.180,-20.020,0.000
1676160249.681,6.836,-23.926,-25.391,12.695,0.000
1676160249.685,-1.953,-20.508,-26.367,-9.766,0.000
1676160249.688,-27.832,-23.438,-33.691,-45.898,0.000
1676160249.692,-20.508,-20.508,-35.645,-26.367,0.000
1676160249.696,9.277,-13.672,-28.320,14.160,0.000
1676160249.700,-6.836,-19.043,-33.203,-5.371,0.000
1676160249.704,-40.039,-20.508,-40.527,-52.734,0.000
1676160249.708,-29.785,-14.648,-35.156,-41.016,0.000
1676160249.712,0.488,-13.672,-37.598,-1.465,0.000
1676160249.716,-2.930,-17.090,-43.945,-1.953,0.000
1676160249.720,-34.668,-24.902,-42.969,-43.945,0.000
1676160249.724,-41.016,-22.461,-40.527,-59.570,0.000
1676160249.728,-17.090,-22.461,-41.992,-26.367,0.000
1676160249.731,0.488,-25.879,-41.992,1.465,0.000
1676160249.735,-15.625,-20.508,-43.457,-20.996,0.000
1676160249.739,-36.621,-17.090,-38.574,-38.574,0.000
1676160249.743,-8.301,-20.020,-33.203,0.977,0.000
1676160249.747,5.859,-21.484,-39.062,9.766,0.000
1676160249.751,-14.160,-18.555,-37.109,-27.344,0.000
1676160249.755,-33.691,-18.066,-33.203,-49.316,0.000
1676160249.759,-20.508,-21.484,-42.480,-29.297,0.000
1676160249.763,4.883,-24.902,-47.363,9.766,0.000
1676160249.767,-6.836,-25.879,-42.480,-1.465,0.000
1676160249.770,-22.949,-25.391,-39.551,-42.969,0.000
1676160249.774,-18.066,-26.367,-40.039,-40.527,0.000
1676160249.778,6.348,-26.855,-41.016,-0.488,0.000
1676160249.782,17.578,-20.020,-38.574,8.301,0.000
1676160249.786,-9.277,-16.602,-29.785,-24.414,0.000
1676160249.790,-23.926,-25.879,-29.785,-33.203,0.000
1676160249.794,-4.395,-26.855,-37.109,-13.184,0.000
1676160249.798,9.766,-19.531,-41.016,4.395,0.000
1676160249.802,-6.836,-24.902,-39.062,-11.719,0.000
1676160249.806,-33.203,-32.227,-40.527,-46.875,0.000
1676160249.810,-24.414,-29.785,-38.086,-24.902,0.000
1676160249.813,1.465,-34.668,-36.621,3.418,0.000
1676160249.817,-3.418,-33.203,-44.434,-17.090,0.000
1676160249.821,-23.438,-24.414,-42.480,-42.969,0.000
1676160249.825,-21.484,-27.832,-42.969,-33.203,0.000
1676160249.829,-0.488,-25.391,-41.016,0.488,0.000
1676160249.833,5.371,-23.438,-32.227,3.906,0.000
1676160249.837,-34.668,-31.738,-39.062,-42.969,0.000
1676160249.841,-38.086,-27.832,-40.039,-47.852,0.000
1676160249.845,2.930,-23.438,-32.715,-5.371,0.000
1676160249.849,8.789,-23.438,-42.480,-8.301,0.000
1676160249.853,-19.531,-17.578,-48.340,-42.969,0.000
1676160249.856,-33.691,-25.879,-43.945,-44.922,0.000
1676160249.860,-15.625,-37.109,-47.363,-15.137,0.000
1676160249.864,4.883,-27.344,-49.805,-3.906,0.000
1676160249.868,-19.531,-19.043,-46.875,-30.762,0.000
1676160249.872,-41.992,-14.648,-40.527,-52.246,0.000
1676160249.876,-15.137,-11.230,-39.551,-23.926,0.000
1676160249.880,7.812,-15.625,-42.480,15.137,0.000
1676160249.884,7.812,-19.531,-38.086,-2.441,0.000
1676160249.888,-14.160,-20.996,-35.156,-33.691,0.000
1676160249.892,-18.555,-31.250,-32.715,-15.625,0.000
1676160249.895,1.953,-30.762,-35.645,11.719,0.000
1676160249.899,1.465,-21.484,-42.969,-1.465,0.000
1676160249.903,-23.926,-18.555,-39.551,-32.227,0.000
1676160249.907,-28.809,-20.996,-37.598,-34.668,0.000
1676160249.911,-4.883,-21.973,-38.574,1.465,0.000
1676160249.915,9.766,-18.555,-39.551,17.090,0.000
1676160249.919,-9.277,-21.484,-38.086,-16.602,0.000
1676160249.923,-25.879,-26.855,-30.273,-24.414,0.000
1676160249.927,-8.789,-19.531,-34.668,0.977,0.000
1676160249.931,5.371,-18.555,-42.969,2.441,0.000
1676160249.935,-12.695,-20.996,-36.133,-18.066,0.000
1676160249.938,-30.273,-14.160,-29.785,-28.809,0.000
1676160249.942,-20.020,-12.695,-31.738,-16.113,0.000
1676160249.946,10.254,-12.695,-36.621,9.766,0.000
1676160249.950,12.207,-2.930,-34.180,2.441,0.000
1676160249.954,-19.531,-8.301,-34.668,-41.992,0.000
1676160249.958,-11.719,-13.184,-36.621,-30.273,0.000
1676160249.962,19.531,-9.277,-32.227,16.602,0.000
