timestamps,TP9,AF7,AF8,TP10,Right AUX
1676160197.257,-4.395,-52.246,-29.785,12.207,0.000
1676160197.261,3.418,-58.594,-20.996,11.719,0.000
1676160197.265,-23.438,-60.547,-34.668,-37.109,0.000
1676160197.269,-43.945,-67.383,-45.410,-55.176,0.000
1676160197.273,-8.789,-73.730,-33.691,-3.418,0.000
1676160197.277,17.578,-63.477,-29.785,25.391,0.000
1676160197.281,-5.859,-53.223,-40.039,-18.555,0.000
1676160197.284,-33.691,-69.824,-40.039,-47.852,0.000
1676160197.288,-17.578,-84.473,-31.738,-10.742,0.000
1676160197.292,-13.672,-73.242,-39.551,4.395,0.000
1676160197.296,-30.762,-63.477,-49.316,-17.578,0.000
1676160197.300,-32.715,-72.754,-38.574,-41.992,0.000
1676160197.304,-16.113,-83.984,-29.785,-17.578,0.000
1676160197.308,28.809,-65.430,-45.898,55.176,0.000
1676160197.312,50.293,-58.594,-56.152,59.570,0.000
1676160197.316,19.531,-104.004,-47.363,3.906,0.000
1676160197.320,-20.996,-66.895,-64.941,-22.949,0.000
1676160197.324,43.945,-62.012,-112.305,59.570,0.000
1676160197.327,130.371,-166.992,-130.859,146.973,0.000
1676160197.331,75.195,-179.199,-53.711,85.938,0.000
1676160197.335,39.062,-60.547,-172.852,53.711,0.000
1676160197.339,83.008,-93.262,-193.848,96.680,0.000
1676160197.343,203.125,-174.805,33.691,233.398,0.000
1676160197.347,113.770,-54.688,77.637,144.531,0.000
1676160197.351,-108.887,56.152,-12.695,-93.262,0.000
1676160197.355,71.289,111.816,108.398,121.094,0.000
1676160197.359,90.332,-139.648,-104.980,168.457,0.000
1676160197.363,-178.711,-178.711,-266.602,-127.441,0.000
1676160197.367,-37.109,50.781,-88.867,1.953,0.000
1676160197.370,-159.180,-35.156,-61.523,-104.980,0.000
1676160197.374,-545.410,-309.082,-226.562,-483.887,0.000
1676160197.378,-448.242,-420.410,-255.371,-399.902,0.000
1676160197.382,7.812,-210.938,-229.492,7.324,0.000
1676160197.386,-320.801,-445.312,-544.434,-351.562,0.000
1676160197.390,-782.715,-752.441,-527.344,-803.223,0.000
1676160197.394,-567.871,-535.645,-373.047,-611.816,0.000
1676160197.398,-505.371,-444.336,-331.543,-613.770,0.000
1676160197.402,-700.684,-628.418,-457.031,-825.195,0.000
1676160197.406,-697.266,-627.930,-579.590,-799.805,0.000
1676160197.409,-540.039,-608.887,-585.449,-634.766,0.000
1676160197.413,-470.215,-682.129,-550.781,-566.895,0.000
1676160197.417,-400.391,-749.512,-474.121,-493.652,0.000
1676160197.421,-473.633,-722.168,-474.121,-537.598,0.000
1676160197.425,-519.043,-620.117,-451.172,-553.223,0.000
1676160197.429,-553.223,-681.152,-459.961,-613.281,0.000
1676160197.433,-572.754,-710.938,-450.684,-656.738,0.000
1676160197.437,-511.230,-708.496,-437.500,-580.566,0.000
1676160197.441,-418.457,-666.504,-439.453,-478.027,0.000
1676160197.445,-359.375,-625.000,-446.289,-436.523,0.000
1676160197.449,-387.695,-618.164,-429.688,-489.258,0.000
1676160197.452,-385.254,-638.672,-389.160,-487.305,0.000
1676160197.456,-318.848,-586.426,-366.699,-400.391,0.000
1676160197.460,-249.512,-463.867,-321.289,-326.660,0.000
1676160197.464,-227.539,-418.945,-295.898,-333.984,0.000
1676160197.468,-231.934,-382.812,-293.945,-334.473,0.000
1676160197.472,-192.383,-354.980,-284.180,-281.250,0.000
1676160197.476,-135.742,-324.219,-248.047,-217.285,0.000
1676160197.480,-107.910,-279.297,-216.309,-194.824,0.000
1676160197.484,-119.629,-258.789,-217.285,-223.145,0.000
1676160197.488,-110.840,-229.004,-207.520,-187.500,0.000
1676160197.492,-55.664,-185.547,-191.895,-102.539,0.000
1676160197.495,-32.715,-161.133,-191.895,-77.637,0.000
1676160197.499,-55.176,-134.277,-181.641,-101.562,0.000
1676160197.503,-40.039,-101.562,-162.598,-86.426,0.000
1676160197.507,15.625,-64.941,-153.320,-18.555,0.000
1676160197.511,50.293,-20.996,-138.672,19.531,0.000
1676160197.515,39.551,22.461,-108.398,-14.160,0.000
1676160197.519,57.617,66.406,-95.703,-18.555,0.000
1676160197.523,114.746,98.633,-82.031,47.852,0.000
1676160197.527,149.902,116.211,-40.039,82.031,0.000
1676160197.531,141.113,140.137,-22.949,43.945,0.000
1676160197.534,134.277,171.387,-7.812,25.879,0.000
1676160197.538,159.668,193.359,14.648,81.543,0.000
1676160197.542,170.898,201.660,21.973,117.188,0.000
1676160197.546,150.391,209.473,26.367,90.332,0.000
1676160197.550,121.582,219.238,41.504,56.152,0.000
1676160197.554,132.324,231.445,50.781,83.008,0.000
1676160197.558,158.203,255.859,45.898,128.418,0.000
1676160197.562,153.320,267.578,63.965,124.512,0.000
1676160197.566,127.441,263.672,75.684,100.098,0.000
1676160197.570,139.648,277.344,88.867,124.512,0.000
1676160197.574,177.246,294.434,110.840,193.848,0.000
1676160197.577,165.039,294.434,112.305,182.129,0.000
1676160197.581,148.926,299.316,115.234,135.254,0.000
1676160197.585,148.926,297.852,125.000,142.578,0.000
1676160197.589,161.133,288.086,129.395,191.406,0.000
1676160197.593,182.129,293.457,139.648,229.492,0.000
1676160197.597,166.016,304.199,147.949,209.473,0.000
1676160197.601,138.672,299.805,152.344,170.410,0.000
1676160197.605,148.438,288.086,162.598,198.730,0.000
1676160197.609,178.223,291.016,177.246,258.789,0.000
1676160197.613,179.688,296.387,170.898,240.723,0.000
1676160197.617,152.832,295.410,166.992,198.242,0.000
1676160197.620,146.973,296.875,174.316,204.590,0.000
1676160197.624,168.945,290.527,176.270,243.164,0.000
1676160197.628,190.918,276.855,183.105,254.883,0.000
1676160197.632,168.945,270.996,184.082,208.984,0.000
1676160197.636,136.719,263.184,183.105,178.223,0.000
1676160197.640,168.945,263.672,185.547,223.145,0.000
1676160197.644,190.918,260.254,185.547,265.137,0.000
1676160197.648,165.527,256.348,183.105,218.262,0.000
1676160197.652,149.902,254.395,180.176,190.430,0.000
1676160197.656,163.574,249.512,183.105,236.816,0.000
1676160197.659,181.641,234.375,176.758,266.113,0.000
1676160197.663,173.828,214.355,171.387,237.305,0.000
1676160197.667,131.836,208.496,166.016,168.457,0.000
1676160197.671,138.672,215.820,167.969,174.805,0.000
1676160197.675,173.340,213.379,170.898,236.328,0.000
1676160197.679,175.293,214.355,173.828,232.910,0.000
1676160197.683,141.113,220.703,170.898,172.363,0.000
1676160197.687,125.977,213.867,159.668,163.086,0.000
1676160197.691,156.738,195.801,167.480,220.703,0.000
1676160197.695,156.250,191.895,172.363,223.145,0.000
1676160197.699,127.930,193.848,162.598,161.621,0.000
1676160197.702,110.840,180.176,143.555,128.906,0.000
1676160197.706,131.836,162.109,138.184,182.129,0.000
1676160197.710,137.695,150.879,127.930,200.195,0.000
1676160197.714,110.352,151.855,123.535,136.719,0.000
1676160197.718,93.262,151.855,127.930,110.840,0.000
1676160197.722,108.887,149.902,116.699,159.180,0.000
1676160197.726,117.676,134.766,110.840,187.012,0.000
1676160197.730,90.820,123.535,114.746,136.719,0.000
1676160197.734,44.434,110.840,116.699,77.637,0.000
1676160197.738,61.035,98.633,107.910,97.168,0.000
1676160197.742,104.492,108.398,90.820,142.578,0.000
1676160197.745,90.820,115.234,75.195,109.863,0.000
1676160197.749,58.594,111.816,70.801,51.270,0.000
1676160197.753,61.523,105.469,71.777,73.242,0.000
1676160197.757,69.336,91.309,55.176,98.145,0.000
1676160197.761,73.242,92.285,53.223,99.609,0.000
1676160197.765,50.781,92.285,49.805,62.988,0.000
1676160197.769,32.715,83.496,49.316,38.574,0.000
1676160197.773,63.477,75.195,51.270,82.031,0.000
1676160197.777,81.055,66.406,38.574,96.191,0.000
1676160197.781,56.641,64.941,41.992,54.199,0.000
1676160197.784,34.180,66.895,46.875,27.832,0.000
1676160197.788,40.039,56.641,35.156,54.688,0.000
1676160197.792,65.918,45.410,29.785,91.309,0.000
1676160197.796,65.430,44.922,35.645,85.938,0.000
1676160197.800,28.320,42.969,21.973,29.785,0.000
1676160197.804,22.949,37.598,12.695,13.672,0.000
1676160197.808,51.270,30.762,18.066,62.988,0.000
1676160197.812,57.617,28.809,19.043,64.453,0.000
1676160197.816,17.578,20.996,14.648,14.648,0.000
1676160197.820,2.441,23.926,12.695,10.742,0.000
1676160197.824,35.645,20.508,21.484,59.570,0.000
1676160197.827,46.875,6.348,16.113,70.312,0.000
1676160197.831,20.020,10.254,2.441,30.273,0.000
1676160197.835,4.883,2.930,-1.953,4.883,0.000
1676160197.839,30.273,-3.906,1.465,53.223,0.000
1676160197.843,61.035,5.371,5.859,104.492,0.000
1676160197.847,33.691,9.277,-10.254,33.203,0.000
1676160197.851,10.254,8.301,-8.789,-8.789,0.000
1676160197.855,32.715,1.953,5.371,35.645,0.000
1676160197.859,51.270,-15.137,-8.301,67.871,0.000
1676160197.863,40.527,-26.855,-20.020,45.410,0.000
1676160197.866,-4.395,-26.855,-4.883,-9.277,0.000
1676160197.870,-7.324,-15.137,11.719,-3.418,0.000
1676160197.874,35.645,-7.324,-4.883,40.527,0.000
1676160197.878,44.922,-4.395,-9.766,54.199,0.000
1676160197.882,8.789,-7.324,-10.742,10.254,0.000
1676160197.886,-8.789,-17.578,-20.996,-12.207,0.000
1676160197.890,13.184,-19.043,-19.531,35.156,0.000
1676160197.894,35.156,-20.996,-20.020,50.293,0.000
1676160197.898,16.602,-23.438,-11.230,19.531,0.000
1676160197.902,-3.906,-21.484,0.488,-6.836,0.000
1676160197.906,1.465,-22.461,-12.207,14.648,0.000
1676160197.909,18.555,-18.066,-19.531,45.898,0.000
1676160197.913,9.277,-23.926,-17.090,10.254,0.000
1676160197.917,-20.508,-32.227,-27.344,-45.898,0.000
1676160197.921,-11.230,-36.621,-30.762,-11.719,0.000
1676160197.925,36.133,-38.574,-38.574,55.664,0.000
1676160197.929,43.945,-40.039,-29.785,52.734,0.000
1676160197.933,12.207,-46.387,-10.254,-0.977,0.000
1676160197.937,-10.254,-34.668,-25.879,-20.508,0.000
1676160197.941,7.324,-22.949,-53.223,20.508,0.000
1676160197.945,31.250,-9.766,-41.016,40.527,0.000
1676160197.949,7.324,-45.410,-6.836,8.301,0.000
1676160197.952,0.000,-96.191,-21.484,-3.418,0.000
1676160197.956,60.547,-96.191,-70.312,76.660,0.000
1676160197.960,111.328,-72.266,-157.715,137.207,0.000
1676160197.964,131.348,-59.570,-91.309,124.512,0.000
1676160197.968,36.133,-108.887,60.059,16.113,0.000
1676160197.972,-36.621,-188.477,3.418,-26.367,0.000
1676160197.976,49.316,17.090,-75.684,93.262,0.000
1676160197.980,122.070,5.371,-51.270,160.645,0.000
1676160197.984,23.926,-152.344,-93.750,63.477,0.000
1676160197.988,1.953,33.203,9.277,61.523,0.000
1676160197.991,33.203,224.121,125.000,104.980,0.000
1676160197.995,55.176,-159.668,-50.781,128.418,0.000
1676160197.999,293.457,-283.691,-35.156,359.863,0.000
1676160198.003,230.957,80.078,-29.297,283.203,0.000
1676160198.007,49.316,-29.785,-99.121,121.582,0.000
1676160198.011,-222.656,-217.285,-166.504,-130.859,0.000
1676160198.015,-601.074,-95.703,-278.809,-553.223,0.000
1676160198.019,-525.879,-195.312,-288.574,-477.539,0.000
1676160198.023,-547.852,-629.395,-477.051,-482.910,0.000
1676160198.027,-634.766,-617.188,-555.664,-613.281,0.000
1676160198.031,-499.023,-475.098,-421.387,-533.691,0.000
1676160198.034,-524.414,-520.508,-412.109,-600.586,0.000
1676160198.038,-585.449,-576.172,-467.773,-658.691,0.000
1676160198.042,-514.160,-681.152,-476.074,-578.125,0.000
1676160198.046,-528.320,-695.312,-511.719,-628.418,0.000
1676160198.050,-547.363,-663.574,-520.508,-647.949,0.000
1676160198.054,-501.465,-637.695,-626.465,-567.383,0.000
1676160198.058,-445.312,-722.168,-477.051,-511.230,0.000
1676160198.062,-276.367,-814.941,-349.121,-357.910,0.000
1676160198.066,-366.699,-668.945,-489.746,-473.633,0.000
1676160198.070,-574.707,-551.758,-424.805,-682.617,0.000
1676160198.074,-504.883,-545.410,-370.605,-592.285,0.000
1676160198.077,-439.941,-605.469,-438.965,-545.410,0.000
1676160198.081,-409.180,-635.254,-444.824,-553.711,0.000
1676160198.085,-376.953,-601.074,-413.574,-514.648,0.000
1676160198.089,-317.383,-563.477,-383.301,-428.711,0.000
1676160198.093,-241.211,-516.602,-350.098,-355.957,0.000
1676160198.097,-210.449,-475.586,-337.891,-348.633,0.000
1676160198.101,-209.473,-440.918,-317.383,-356.934,0.000
1676160198.105,-168.457,-408.691,-271.973,-303.223,0.000
1676160198.109,-112.793,-382.812,-253.906,-222.168,0.000
1676160198.113,-89.844,-332.520,-239.746,-203.613,0.000
1676160198.116,-102.539,-291.504,-217.285,-233.887,0.000
1676160198.120,-93.750,-266.602,-208.008,-201.660,0.000
1676160198.124,-50.781,-244.141,-202.637,-119.629,0.000
1676160198.128,-33.691,-207.520,-192.383,-95.703,0.000
1676160198.132,-53.711,-166.992,-188.965,-140.625,0.000
1676160198.136,-43.457,-141.602,-178.711,-120.117,0.000
1676160198.140,13.672,-114.258,-161.621,-29.785,0.000
1676160198.144,42.969,-73.730,-149.414,15.625,0.000
1676160198.148,28.320,-47.852,-131.836,-14.648,0.000
1676160198.152,24.414,-22.461,-118.652,-36.133,0.000
1676160198.156,79.102,22.949,-98.633,17.090,0.000
1676160198.159,142.578,70.312,-70.801,73.730,0.000
1676160198.163,153.320,109.863,-46.875,42.480,0.000
1676160198.167,146.973,142.578,-23.926,2.441,0.000
1676160198.171,174.316,165.527,-14.648,57.129,0.000
1676160198.175,212.402,189.941,1.465,132.812,0.000
1676160198.179,207.031,204.590,29.785,118.652,0.000
1676160198.183,168.945,217.773,51.270,50.781,0.000
1676160198.187,146.973,237.793,64.941,63.965,0.000
1676160198.191,158.203,245.605,65.430,125.488,0.000
1676160198.195,160.645,247.070,68.359,137.695,0.000
1676160198.199,132.812,262.695,80.078,93.262,0.000
1676160198.202,113.770,270.508,93.262,78.613,0.000
1676160198.206,146.484,274.902,97.656,139.160,0.000
1676160198.210,175.293,273.438,99.121,170.898,0.000
1676160198.214,155.762,267.090,122.559,146.484,0.000
1676160198.218,131.836,272.461,139.648,126.465,0.000
1676160198.222,129.883,271.973,119.141,140.625,0.000
1676160198.226,144.043,270.996,93.262,169.434,0.000
1676160198.230,156.738,274.414,95.215,158.203,0.000
1676160198.234,124.023,267.090,116.211,104.492,0.000
1676160198.238,98.145,250.000,135.254,113.770,0.000
1676160198.241,118.652,248.535,139.648,164.551,0.000
1676160198.245,129.883,247.070,129.395,166.992,0.000
1676160198.249,94.727,235.840,130.859,116.211,0.000
1676160198.253,85.449,237.305,133.301,117.188,0.000
1676160198.257,111.816,234.375,128.906,174.316,0.000
1676160198.261,125.488,234.375,141.602,186.523,0.000
1676160198.265,109.863,250.488,153.320,143.555,0.000
1676160198.269,86.426,237.793,139.160,113.281,0.000
1676160198.273,103.516,215.332,130.859,147.461,0.000
1676160198.277,127.441,209.961,129.395,185.059,0.000
1676160198.281,111.328,208.008,133.301,151.855,0.000
1676160198.284,83.008,199.707,136.230,108.887,0.000
1676160198.288,94.238,201.660,133.789,143.066,0.000
1676160198.292,120.605,202.637,138.184,188.477,0.000
1676160198.296,114.258,194.336,143.066,151.367,0.000
1676160198.300,88.379,191.895,135.254,101.562,0.000
1676160198.304,100.586,193.848,138.184,134.766,0.000
1676160198.308,129.883,192.383,138.672,185.547,0.000
1676160198.312,123.047,185.059,125.000,174.805,0.000
1676160198.316,83.008,178.711,124.512,115.723,0.000
1676160198.320,89.355,180.664,124.512,128.418,0.000
1676160198.324,118.652,172.363,120.605,190.430,0.000
1676160198.327,102.539,157.227,110.840,173.828,0.000
1676160198.331,87.891,161.621,113.281,128.906,0.000
1676160198.335,85.938,163.574,120.117,121.582,0.000
1676160198.339,104.004,162.598,121.094,162.109,0.000
1676160198.343,121.094,155.762,114.746,189.453,0.000
1676160198.347,104.492,149.902,112.793,145.508,0.000
1676160198.351,73.730,144.531,109.863,104.980,0.000
1676160198.355,86.426,139.160,102.051,141.113,0.000
1676160198.359,113.281,131.836,98.633,172.363,0.000
1676160198.363,98.145,120.117,87.402,138.184,0.000
1676160198.366,77.148,124.512,107.910,117.676,0.000
1676160198.370,60.059,122.559,111.816,115.723,0.000
1676160198.374,76.660,118.164,86.426,137.695,0.000
1676160198.378,95.215,117.188,79.590,154.297,0.000
1676160198.382,69.336,113.281,88.379,103.516,0.000
1676160198.386,48.828,97.656,92.773,73.242,0.000
1676160198.390,74.707,94.238,76.660,121.094,0.000
1676160198.394,89.355,101.562,74.219,145.996,0.000
1676160198.398,73.730,105.957,82.031,96.680,0.000
1676160198.402,50.293,96.680,77.148,61.035,0.000
1676160198.406,51.270,81.543,78.125,83.008,0.000
1676160198.409,82.031,82.520,75.684,120.605,0.000
1676160198.413,79.102,78.613,70.801,120.605,0.000
1676160198.417,21.484,67.383,63.965,49.316,0.000
1676160198.421,15.137,67.871,63.965,43.457,0.000
1676160198.425,72.266,60.059,69.336,114.258,0.000
1676160198.429,93.262,54.688,60.547,121.094,0.000
1676160198.433,45.410,62.012,39.551,45.410,0.000
1676160198.437,15.625,63.477,28.809,15.625,0.000
1676160198.441,59.570,58.594,26.367,64.941,0.000
1676160198.445,73.242,51.270,18.066,75.684,0.000
1676160198.449,39.551,52.246,9.277,32.715,0.000
1676160198.452,26.855,50.293,11.719,2.441,0.000
1676160198.456,60.547,41.016,19.531,63.477,0.000
1676160198.460,76.660,38.086,13.672,92.285,0.000
1676160198.464,44.922,39.551,8.301,25.391,0.000
1676160198.468,12.695,34.180,3.418,-6.836,0.000
1676160198.472,30.273,27.832,-0.977,37.109,0.000
1676160198.476,64.453,21.484,-2.441,75.684,0.000
1676160198.480,56.641,24.902,-2.930,50.293,0.000
1676160198.484,24.414,37.109,9.277,7.812,0.000
1676160198.488,20.508,38.574,12.207,20.996,0.000
1676160198.491,44.922,27.344,-4.883,62.012,0.000
1676160198.495,47.363,24.902,-3.906,62.012,0.000
1676160198.499,24.414,30.762,2.930,21.973,0.000
1676160198.503,20.020,25.391,5.859,14.160,0.000
1676160198.507,35.156,17.090,-2.441,34.668,0.000
1676160198.511,54.199,16.113,-3.906,64.941,0.000
1676160198.515,30.762,16.602,3.906,26.855,0.000
1676160198.519,-1.465,1.465,0.000,-15.137,0.000
1676160198.523,23.438,1.953,-2.441,31.738,0.000
1676160198.527,33.203,7.324,-6.836,54.199,0.000
1676160198.531,5.371,5.371,-10.742,17.578,0.000
1676160198.534,-15.625,2.441,-20.996,-29.297,0.000
1676160198.538,-1.465,-2.441,-19.043,-3.906,0.000
1676160198.542,33.691,-1.465,-10.254,54.688,0.000
1676160198.546,28.809,7.324,-18.555,39.062,0.000
1676160198.550,-16.602,6.836,-21.973,-20.020,0.000
1676160198.554,-28.809,-2.930,-15.625,-29.297,0.000
1676160198.558,8.301,-1.953,-16.113,28.320,0.000
1676160198.562,20.996,-6.348,-28.320,35.156,0.000
1676160198.566,-12.207,-10.742,-23.926,-27.832,0.000
1676160198.570,-16.602,-8.789,-14.160,-28.809,0.000
1676160198.574,9.766,-15.625,-23.926,16.113,0.000
1676160198.577,25.391,-13.672,-28.320,27.832,0.000
1676160198.581,3.418,-2.930,-21.484,-8.789,0.000
1676160198.585,-32.227,-8.301,-28.320,-52.734,0.000
1676160198.589,-30.273,-22.949,-31.738,-19.043,0.000
1676160198.593,-5.371,-19.043,-15.625,25.391,0.000
1676160198.597,-28.809,-9.766,-15.625,-27.344,0.000
1676160198.601,-75.195,-7.324,-15.137,-99.121,0.000
1676160198.605,-81.543,-14.160,-3.418,-80.078,0.000
1676160198.609,-79.102,-25.879,-7.324,-55.176,0.000
1676160198.613,-103.027,-22.949,-10.742,-97.168,0.000
1676160198.616,-137.207,-19.531,0.977,-154.297,0.000
1676160198.620,-153.809,-33.203,-4.395,-154.297,0.000
1676160198.624,-142.578,-46.875,-18.066,-114.258,0.000
1676160198.628,-136.230,-53.711,2.441,-118.164,0.000
1676160198.632,-169.434,-41.504,55.176,-171.387,0.000
1676160198.636,-200.195,-52.734,45.898,-185.547,0.000
1676160198.640,-205.566,-70.312,-1.465,-186.035,0.000
1676160198.644,-196.777,-40.527,58.105,-182.617,0.000
1676160198.648,-157.715,8.789,53.223,-152.832,0.000
1676160198.652,-157.227,-30.762,-70.312,-167.480,0.000
1676160198.656,-160.645,-45.898,-60.059,-145.996,0.000
1676160198.659,-90.820,-203.613,-19.531,-51.270,0.000
1676160198.663,-49.316,-350.586,12.207,-20.996,0.000
1676160198.667,-62.500,-63.965,-15.137,-62.012,0.000
1676160198.671,-156.250,78.613,5.859,-135.742,0.000
1676160198.675,-200.684,162.598,108.398,-148.926,0.000
1676160198.679,-15.625,189.453,198.242,40.527,0.000
1676160198.683,54.688,-50.781,189.453,103.516,0.000
1676160198.687,-148.926,-204.102,-153.809,-110.840,0.000
1676160198.691,-277.344,-401.367,-395.508,-231.934,0.000
1676160198.695,-276.855,-209.961,-416.504,-223.145,0.000
1676160198.698,-10.254,102.539,-172.852,31.250,0.000
1676160198.702,-41.016,-234.375,-83.008,-5.371,0.000
1676160198.706,-280.762,-433.594,-397.461,-223.633,0.000
1676160198.710,-164.551,-372.070,-354.004,-103.027,0.000
1676160198.714,-229.492,-318.848,-326.172,-206.055,0.000
1676160198.718,-469.727,-354.004,-415.039,-476.074,0.000
1676160198.722,-370.117,-298.340,-241.211,-357.910,0.000
1676160198.726,-385.742,-344.238,-350.586,-395.020,0.000
1676160198.730,-408.691,-497.070,-458.984,-478.027,0.000
1676160198.734,-367.676,-570.801,-446.777,-467.773,0.000
1676160198.738,-301.270,-507.812,-421.387,-385.254,0.000
1676160198.741,-227.051,-506.348,-486.816,-275.391,0.000
1676160198.745,-298.828,-690.430,-471.191,-353.516,0.000
1676160198.749,-432.129,-729.004,-442.383,-518.555,0.000
1676160198.753,-438.965,-518.555,-427.246,-526.855,0.000
1676160198.757,-397.461,-452.148,-445.801,-468.262,0.000
1676160198.761,-394.043,-535.156,-469.238,-467.773,0.000
1676160198.765,-382.324,-555.664,-430.176,-482.422,0.000
1676160198.769,-371.094,-583.496,-432.129,-481.445,0.000
1676160198.773,-308.105,-568.848,-437.988,-393.066,0.000
1676160198.777,-241.211,-543.457,-476.074,-325.684,0.000
1676160198.781,-218.262,-563.965,-463.867,-321.289,0.000
1676160198.784,-238.281,-515.137,-302.246,-355.957,0.000
1676160198.788,-211.426,-421.875,-256.348,-315.430,0.000
1676160198.792,-180.176,-389.648,-311.523,-268.555,0.000
1676160198.796,-158.691,-337.402,-308.594,-261.719,0.000
1676160198.800,-144.043,-301.270,-283.691,-256.348,0.000
1676160198.804,-120.117,-291.016,-265.137,-217.285,0.000
1676160198.808,-69.336,-269.531,-235.840,-140.625,0.000
1676160198.812,-51.270,-236.816,-215.820,-109.863,0.000
1676160198.816,-63.965,-219.238,-209.961,-137.695,0.000
1676160198.820,-59.082,-200.195,-205.078,-129.395,0.000
1676160198.824,-16.602,-169.922,-195.312,-52.734,0.000
1676160198.827,13.184,-146.484,-185.059,-16.602,0.000
1676160198.831,16.113,-122.559,-168.457,-36.621,0.000
1676160198.835,4.883,-96.680,-168.945,-45.410,0.000
1676160198.839,19.531,-69.336,-170.898,-7.812,0.000
1676160198.843,70.312,-36.133,-150.391,41.504,0.000
1676160198.847,104.980,11.230,-118.164,44.922,0.000
1676160198.851,100.586,52.734,-86.426,15.137,0.000
1676160198.855,133.301,74.219,-67.871,41.992,0.000
1676160198.859,205.078,97.168,-48.340,123.535,0.000
1676160198.863,223.633,123.535,-23.926,127.441,0.000
1676160198.866,208.984,159.180,-4.395,86.914,0.000
1676160198.870,209.961,170.410,-0.488,88.379,0.000
1676160198.874,225.586,167.969,9.766,138.672,0.000
1676160198.878,247.070,203.125,32.715,171.387,0.000
1676160198.882,202.637,233.887,34.180,102.539,0.000
1676160198.886,167.969,246.582,56.152,84.961,0.000
1676160198.890,200.684,264.160,77.148,152.832,0.000
1676160198.894,222.168,281.250,78.125,181.152,0.000
1676160198.898,195.801,279.297,96.191,151.855,0.000
1676160198.902,156.738,278.809,106.445,115.723,0.000
1676160198.906,180.176,291.992,114.258,148.926,0.000
1676160198.909,210.449,299.316,115.234,210.449,0.000
1676160198.913,187.012,284.668,108.887,181.152,0.000
1676160198.917,153.809,272.949,120.605,123.535,0.000
1676160198.921,165.527,279.297,132.324,166.016,0.000
1676160198.925,171.387,272.949,118.652,223.633,0.000
1676160198.929,154.785,254.883,125.977,203.125,0.000
1676160198.933,126.953,252.930,139.648,133.789,0.000
1676160198.937,121.094,255.859,128.418,145.508,0.000
1676160198.941,146.973,246.582,133.301,217.773,0.000
1676160198.945,151.367,243.164,146.973,218.750,0.000
1676160198.948,135.742,255.371,155.273,176.758,0.000
1676160198.952,122.559,251.465,154.785,162.109,0.000
1676160198.956,132.324,241.699,148.438,202.637,0.000
1676160198.960,166.992,246.094,160.156,238.770,0.000
1676160198.964,173.828,241.699,168.945,218.262,0.000
1676160198.968,145.020,237.305,156.738,180.664,0.000
1676160198.972,145.020,238.281,149.902,186.035,0.000
1676160198.976,179.199,246.582,160.645,236.328,0.000
1676160198.980,171.875,240.723,159.180,222.656,0.000
1676160198.984,120.605,228.516,142.578,145.996,0.000
1676160198.988,114.258,225.098,143.066,149.414,0.000
1676160198.991,158.691,221.680,153.320,213.379,0.000
1676160198.995,163.086,218.262,145.996,205.566,0.000
1676160198.999,121.094,214.844,135.254,139.648,0.000
1676160199.003,103.027,204.102,120.117,127.930,0.000
1676160199.007,141.602,198.730,125.488,181.641,0.000
1676160199.011,174.805,202.637,140.137,217.773,0.000
1676160199.015,141.113,196.289,130.371,159.668,0.000
1676160199.019,109.375,181.152,124.512,116.699,0.000
1676160199.023,131.836,179.199,133.789,169.434,0.000
1676160199.027,160.645,186.035,129.883,218.750,0.000
1676160199.030,136.719,171.387,116.699,172.363,0.000
1676160199.034,98.633,162.109,116.211,107.910,0.000
1676160199.038,118.652,173.340,124.512,135.254,0.000
1676160199.042,144.531,169.922,132.324,186.035,0.000
1676160199.046,119.141,158.203,119.629,160.156,0.000
1676160199.050,78.125,149.414,108.887,95.703,0.000
1676160199.054,91.309,148.926,112.305,108.887,0.000
1676160199.058,116.699,150.879,112.305,163.574,0.000
1676160199.062,101.562,141.113,97.656,138.184,0.000
1676160199.066,67.383,130.371,91.309,76.660,0.000
1676160199.070,60.059,119.629,104.492,71.777,0.000
1676160199.073,74.707,106.934,102.539,123.535,0.000
1676160199.077,78.125,104.004,85.938,119.629,0.000
1676160199.081,55.176,104.980,83.008,63.965,0.000
1676160199.085,34.668,92.773,83.496,51.270,0.000
1676160199.089,49.805,76.172,69.336,81.055,0.000
1676160199.093,68.359,79.102,48.828,97.168,0.000
1676160199.097,56.641,80.078,60.547,74.707,0.000
1676160199.101,33.691,71.777,72.754,35.156,0.000
1676160199.105,38.086,75.195,60.547,57.617,0.000
1676160199.109,54.199,75.195,50.781,100.098,0.000
1676160199.113,46.875,64.453,51.270,82.031,0.000
1676160199.116,22.461,59.570,63.477,44.922,0.000
1676160199.120,11.230,56.641,54.688,41.016,0.000
1676160199.124,37.598,48.340,34.180,74.219,0.000
1676160199.128,49.805,38.574,37.598,83.496,0.000
1676160199.132,22.949,39.062,41.016,30.762,0.000
1676160199.136,5.371,48.340,32.227,8.789,0.000
1676160199.140,29.297,44.434,21.484,46.875,0.000
1676160199.144,57.129,26.367,21.973,81.543,0.000
1676160199.148,33.203,25.879,28.809,51.270,0.000
1676160199.152,6.348,32.715,26.367,9.766,0.000
1676160199.156,25.879,31.250,18.066,27.832,0.000
1676160199.159,62.988,28.809,9.766,75.684,0.000
1676160199.163,57.129,24.902,17.090,74.707,0.000
